hour	cpm	publisher	user_id
115	195.0	1	6650
107	50.0	1	13463
96	130.0	7	25547
103	555.92	1	20239
106	174.63	1	16171
115	135.78	1	8516
113	225.0	1	26884
114	198.0	1	775
110	174.94	1	10060
114	42.0	1	20897
111	52.5	1	10166
111	210.0	2	17377
111	601.6	1	9903
113	62.97	1	16890
117	240.0	2	15660
108	30.0	1	19920
106	89.72	7	9449
115	455.0	1	24605
101	75.0	1	21913
101	142.5	1	2261
98	102.0	2	4785
98	392.4	1	25210
109	151.49	2	8218
118	30.0	1	5904
109	89.18	2	12427
111	48.57	2	24662
119	42.52	2	24696
107	30.0	1	3709
109	179.31	3	12022
112	91.86	1	25416
119	46.0	1	27190
106	105.0	1	7133
118	405.0	2	23217
102	205.0	2	25537
110	83.48	3	20632
114	50.0	1	17070
101	50.0	2	11351
117	85.84	1	6571
118	42.5	2	9037
117	279.42	2	19729
118	407.8	2	24141
102	306.0	1	21474
102	302.71	1	26639
97	90.0	1	1430
112	135.0	1	11688
101	57.0	1	15260
112	37.95	1	19912
103	45.1	1	17839
110	50.0	2	19004
104	582.8	2	26386
115	142.5	2	1764
115	388.56	1	7948
105	78.0	2	8484
117	50.0	2	12509
109	30.0	2	5931
118	82.88	2	22091
109	118.22	1	15145
105	30.0	1	2719
110	31.65	1	27402
112	101.94	1	12205
114	38.33	2	21906
111	30.0	1	27586
102	360.0	1	4858
109	175.95	1	22942
115	225.0	2	2819
101	599.29	1	4075
119	186.0	1	25524
104	210.0	2	7110
113	80.0	1	12942
113	564.0	1	18879
102	181.32	1	9503
117	406.0	1	21988
96	230.0	2	25323
101	50.0	1	22261
111	37.88	1	1572
111	253.61	2	12427
106	124.62	1	13581
109	85.64	2	12228
101	48.6	3	8120
106	80.0	7	10880
97	490.0	2	19989
119	84.96	1	23005
97	220.4	1	11232
114	75.0	1	15761
108	30.0	7	25014
117	175.0	2	10355
112	115.6	1	7221
105	60.0	1	25651
103	90.0	1	17189
107	171.0	2	17486
107	90.0	1	5867
117	30.0	6	15704
117	229.0	1	22068
103	133.28	1	5418
118	30.57	2	19484
111	34.89	1	16892
119	580.0	1	9937
107	132.82	1	2880
115	30.3	1	19419
112	160.0	2	19255
104	35.2	1	18508
114	82.44	2	24336
108	240.85	7	15531
113	77.28	1	4417
111	155.0	2	5416
119	90.0	1	23408
96	165.0	2	21482
115	60.0	1	19018
115	70.0	1	18555
105	59.37	1	2870
104	52.5	1	23837
112	70.32	1	21303
119	41.07	1	13000
101	67.5	1	18969
102	255.0	1	24850
112	315.0	2	12980
105	120.0	2	5239
104	70.74	1	25010
112	30.0	2	9158
116	150.0	2	17648
115	170.0	1	19007
105	30.0	2	9928
105	263.91	1	23711
114	70.0	1	7007
109	156.0	1	10293
108	132.0	9	7848
104	61.4	3	3339
104	2540.56	1	18765
119	129.45	2	20830
103	207.5	2	19255
118	160.25	1	14199
110	972.0	1	10570
115	105.36	6	499
113	105.0	7	27595
112	236.74	2	20130
104	280.29	1	17952
107	30.0	2	21903
102	67.5	1	13762
116	147.0	1	4649
103	35.0	1	26140
102	45.0	1	27654
103	90.0	2	19004
107	100.0	2	26186
114	91.5	15	25815
117	60.0	3	20883
112	30.0	7	21101
116	150.0	1	18125
117	30.03	1	24675
117	134.2	1	15827
110	372.96	1	20093
97	439.65	1	21817
116	140.0	1	15827
103	30.0	2	18747
119	30.01	6	6641
96	30.0	2	9818
97	505.0	1	16744
97	180.0	1	25456
113	101.0	2	15660
102	103.28	1	3335
119	142.12	1	21612
119	85.0	1	6188
97	54.0	1	364
111	30.0	1	3986
102	30.0	3	10691
110	30.0	1	3458
113	36.0	1	13256
117	50.0	2	2659
117	113.92	1	7367
103	102.0	1	1870
115	30.0	1	4871
105	99.45	7	23360
114	30.0	1	16020
114	206.4	1	27021
114	76.76	3	2172
97	150.0	1	24543
105	150.66	7	23979
102	90.0	1	6298
101	195.0	1	20446
102	905.8	1	21264
103	50.0	1	9639
115	33.22	1	19296
97	237.0	2	17319
107	152.31	1	22117
116	112.71	2	23545
104	162.0	2	6235
108	163.59	1	22263
102	40.0	6	15897
98	250.0	1	9888
100	180.0	2	21957
99	245.38	1	12706
97	480.0	1	26639
118	60.0	2	16962
101	87.44	1	12521
115	70.0	1	635
119	66.24	1	4167
115	100.0	7	9515
109	83.96	4	16052
101	135.0	1	1317
109	38.7	1	24850
97	402.0	1	4067
110	30.03	9	23924
104	282.09	1	11857
97	79.54	3	20244
105	62.46	1	1108
106	510.0	1	1646
102	240.56	2	6048
111	46.0	7	19909
108	437.33	1	20099
110	90.0	1	6237
106	50.0	1	1411
117	82.1	1	21036
117	33.15	3	12271
114	30.0	1	10472
109	136.73	1	18213
103	135.0	1	26242
111	30.0	2	4875
111	78.66	1	15432
119	30.0	1	18217
105	55.18	2	24791
96	108.0	7	18141
116	117.5	1	13997
115	3056.85	1	5219
102	30.0	1	16347
97	130.0	2	14905
117	73.27	2	16408
117	77.08	1	20451
107	60.0	2	6359
102	30.0	10	20923
119	43.92	1	17356
105	70.0	2	18960
103	153.9	1	3331
117	129.0	1	18767
112	229.44	2	1501
109	101.24	1	12607
119	119.75	1	1118
113	116.73	7	10067
107	88.2	2	4875
117	505.28	2	19188
104	30.0	1	25264
108	100.71	1	20320
119	252.0	7	4707
108	30.0	1	6684
108	209.6	1	20778
105	91.28	2	19229
105	30.0	1	2956
103	90.0	5	22255
113	150.0	14	26414
108	50.0	1	2460
118	60.0	1	3352
112	210.0	1	3559
112	198.5	2	7888
107	136.56	2	8241
117	205.0	1	22006
103	30.0	1	10960
108	172.65	1	1195
117	60.0	1	12594
109	255.0	1	24678
104	60.0	1	8415
112	120.0	7	10106
99	34.78	16	17036
111	64.5	7	16099
119	177.96	1	1896
105	240.0	7	23360
113	50.0	1	23631
113	316.82	1	20667
105	112.5	1	21817
98	424.29	2	7100
107	80.0	1	17168
112	30.0	1	11825
119	74.04	1	19413
119	193.75	1	21612
112	31.28	1	7484
105	205.0	2	5856
103	105.0	1	25559
108	30.0	1	4651
106	78.48	2	20172
103	943.41	1	19754
102	306.0	2	13582
97	165.51	3	20244
117	715.92	2	4365
116	30.0	1	2238
117	30.0	7	15956
117	30.0	2	19004
117	33.19	2	16498
101	123.42	1	23479
97	59.48	1	9557
112	40.0	1	3720
107	336.0	2	7660
103	83.98	1	7312
105	80.0	1	10351
110	30.0	1	6097
116	360.0	2	10059
103	393.0	1	2896
112	92.52	1	14417
106	74.97	16	6065
119	34.92	2	20690
103	289.35	1	20967
102	50.0	1	22650
111	135.0	2	16461
105	50.0	1	21825
114	108.15	1	21026
96	97.5	1	4610
104	103.92	1	13367
108	30.0	2	15116
106	2993.95	1	17485
111	70.0	3	13456
116	30.0	2	17462
103	165.21	1	21874
111	50.0	2	22860
119	310.0	2	22066
101	1277.88	1	23354
105	37.22	2	5049
110	313.15	1	7440
115	110.0	2	1610
107	37.5	1	22235
108	70.0	2	1775
103	33.0	1	8453
101	377.44	1	9566
101	126.0	1	20678
96	180.0	2	2061
108	120.0	1	23989
112	138.0	2	23266
100	41.92	3	16521
117	120.0	1	15260
96	40.0	6	4015
114	205.0	1	7533
114	156.0	1	4119
116	324.0	1	2718
109	155.0	1	524
109	195.0	1	16236
112	69.4	1	2590
106	45.1	1	2403
104	210.0	1	25010
119	126.55	2	5460
108	32.0	1	10963
108	221.48	2	1775
114	80.0	1	19203
114	81.34	2	18776
119	50.0	2	8015
104	51.0	2	23255
104	152.4	1	12148
108	189.96	2	4655
110	75.24	1	6785
117	39.99	7	17335
116	96.0	7	25743
105	52.65	1	24887
110	146.0	1	3458
96	100.0	1	24814
113	145.41	1	22803
106	90.0	7	876
97	88.56	2	6448
113	36.0	1	9782
113	132.87	2	20164
117	186.0	2	17404
108	330.0	7	1628
111	34.89	2	1643
115	102.69	1	7127
108	90.0	1	20197
119	30.0	2	2814
119	53.37	1	11505
112	558.82	1	10870
110	30.18	11	3897
108	55.0	1	24571
110	165.12	2	4785
103	132.0	2	227
118	84.15	1	11008
101	210.0	1	12011
118	179.34	1	8074
118	148.25	2	23959
119	405.0	1	3940
108	180.24	1	5759
111	120.9	1	25128
117	105.0	1	7282
114	45.0	15	18007
116	39.15	1	1652
115	45.27	1	1088
117	90.0	1	2787
109	210.0	1	27740
104	50.14	1	14588
112	55.0	2	16703
105	210.0	1	20103
106	50.54	1	22528
101	186.0	2	1501
115	339.95	2	139
114	375.0	7	24800
104	102.3	1	4513
102	3167.68	1	13710
97	270.0	2	11408
115	580.0	1	25255
111	88.76	1	8072
110	67.66	1	12904
118	35.0	1	10853
116	180.0	7	22560
108	74.6	1	26603
110	75.0	1	10577
117	50.86	1	494
98	101.19	1	7938
106	170.0	2	859
112	127.5	1	12929
96	205.0	2	3098
113	61.66	2	2680
96	645.62	1	9771
103	901.64	5	9161
102	200.0	1	17147
102	90.0	1	9049
109	330.0	2	27201
119	30.48	1	18326
102	30.0	1	11574
114	136.5	1	23031
107	120.0	5	22814
109	85.98	1	12557
111	1485.0	3	19277
97	150.0	2	703
119	30.0	1	11604
96	150.0	2	27285
115	72.42	2	13187
115	2515.92	1	13819
108	457.06	7	22872
113	50.0	7	10336
117	127.08	3	23875
96	263.25	5	6195
107	76.9	1	21091
116	167.5	9	16681
98	1308.66	1	7965
108	65.71	1	10800
103	409.28	1	16658
119	31.08	1	418
110	30.0	2	6884
115	136.5	2	6837
113	37.5	2	22860
102	132.0	2	24239
118	55.0	1	17917
103	264.0	2	12228
104	690.0	1	17916
110	170.0	1	18459
102	444.0	1	18606
115	181.8	1	25198
107	170.0	1	3966
102	105.0	1	23595
97	775.78	2	15528
104	105.0	1	18606
106	59.43	3	24227
108	66.0	1	26263
108	460.22	7	16528
117	35.4	2	21418
105	336.0	2	26596
105	55.54	8	8430
113	100.0	2	6057
117	108.0	1	15522
103	154.14	2	24615
117	132.75	1	12589
116	605.19	1	21786
111	30.0	7	16651
115	150.0	2	18807
113	90.0	1	5769
112	205.0	2	6521
113	45.0	1	10063
116	162.42	2	21549
100	144.3	1	19140
97	90.0	2	703
106	100.0	2	9256
113	117.0	1	18317
109	105.0	1	8197
110	240.0	1	3111
117	672.12	1	11629
115	60.0	2	22024
118	30.0	1	20778
103	52.65	1	9514
114	109.7	1	5279
114	75.0	2	10643
110	330.0	1	8440
106	35.31	1	9747
106	30.0	2	8146
118	230.0	3	16182
118	30.1	1	19201
108	63.0	1	8210
108	665.76	1	6389
106	51.38	7	22399
117	219.02	1	15522
117	408.64	7	24372
116	160.59	7	12267
114	546.05	1	14734
114	127.5	2	10098
110	46.92	2	18862
101	75.0	2	11351
117	630.0	9	19903
114	488.52	5	16439
103	75.0	2	859
118	121.84	1	16951
112	70.0	1	8721
115	60.0	2	2680
118	32.2	1	19018
113	80.0	1	14617
106	30.0	1	16236
115	80.0	2	20592
96	305.0	1	22642
117	90.0	2	13639
105	42.12	1	14890
112	92.0	2	4875
112	80.0	1	15084
109	40.0	6	18746
105	626.7	1	18125
102	195.0	1	20799
97	150.0	1	16210
102	162.0	1	12458
117	170.0	1	13125
115	30.0	1	8660
109	81.51	3	14373
117	192.5	1	7321
109	67.26	2	943
101	300.0	2	6073
114	50.0	1	5329
109	30.0	2	13890
109	30.0	1	2538
104	240.0	2	7658
115	168.78	2	1889
103	59.92	2	13842
100	115.92	3	577
104	390.09	1	23631
110	184.95	1	24740
111	75.0	1	1892
114	70.0	2	18669
109	357.75	1	15485
102	390.0	17	20253
116	39.24	1	4794
114	80.0	1	26918
114	152.0	2	18789
116	108.44	1	16871
110	205.0	1	16506
113	40.0	2	11165
104	64.03	3	598
104	720.0	1	26868
117	31.6	1	21105
103	30.0	1	23967
114	40.0	1	19349
107	135.3	1	5677
119	33.0	1	2922
97	803.12	7	3830
114	205.0	2	24324
116	90.65	1	10764
107	367.46	1	10415
115	189.14	1	26706
113	91.08	3	17069
107	351.6	2	2414
119	60.0	1	12344
119	34.67	1	24322
109	136.92	3	18741
113	81.54	1	223
113	32.44	9	13491
112	107.5	2	859
109	288.0	3	11044
105	80.0	2	7813
97	60.0	1	25249
117	240.0	1	1234
116	40.5	2	4168
116	30.33	1	22078
116	205.0	1	24032
106	75.0	1	15074
112	45.0	1	24506
110	109.3	2	24873
111	79.2	1	8150
103	90.58	1	665
114	60.02	9	5825
108	146.0	1	1401
110	51.0	1	23153
101	393.0	1	27731
110	100.0	1	14998
102	78.0	1	19664
116	67.58	2	23617
116	100.0	1	20700
103	170.0	2	25553
116	90.0	1	9406
117	30.0	1	8769
115	47.5	1	6236
96	30.0	1	1818
98	138.0	2	25973
105	210.0	2	16750
105	45.0	1	19276
114	30.0	1	2219
116	120.0	1	1169
115	31.5	7	18275
113	52.5	1	22361
107	103.1	2	25435
97	195.69	3	20244
119	42.5	7	8580
108	241.65	1	22522
105	124.2	1	9573
100	195.0	2	18604
112	240.0	7	4726
105	50.0	1	26238
118	250.0	1	13992
101	90.0	1	10407
113	50.0	1	11735
104	141.0	1	17740
101	36.0	1	5588
97	70.0	2	2837
99	60.0	2	2936
111	30.0	1	2510
110	210.0	1	27002
103	105.0	1	16778
99	120.0	1	26293
117	510.0	1	24991
110	540.94	2	17236
102	491.35	1	13179
117	36.27	3	26077
108	102.0	9	18349
100	60.0	1	21810
114	30.0	1	21390
119	119.36	1	17729
109	30.02	2	14424
116	144.99	7	25547
110	377.56	1	2821
111	247.28	1	8199
102	331.92	7	2910
117	30.0	1	1203
103	35.94	1	21352
117	89.4	1	6988
110	50.78	1	20778
103	310.97	2	6726
102	180.45	1	731
110	138.51	1	13115
111	142.59	1	13668
117	30.0	1	1237
107	250.0	7	1246
118	60.0	2	24662
118	247.92	1	5718
106	330.0	7	20464
106	223.68	2	14193
109	263.27	2	22434
108	252.81	1	21966
106	40.9	1	14770
116	123.07	1	3378
103	108.0	1	3959
107	90.0	7	18385
118	62.07	1	15074
113	120.0	1	20717
107	61.5	1	16640
107	320.0	2	20466
103	30.0	2	5670
97	245.01	1	21014
112	174.38	7	21534
110	37.5	1	21630
112	255.0	1	19889
106	30.0	1	2538
111	60.0	1	16404
111	63.05	1	7956
111	210.0	1	6262
116	230.04	1	150
113	67.5	1	25958
117	144.1	2	16375
110	40.44	1	3908
112	120.0	1	23160
104	90.0	1	8599
104	155.0	2	12897
110	90.0	2	6359
103	127.5	5	22255
110	241.05	2	9144
108	89.25	2	1938
118	223.8	2	25569
110	64.45	2	24462
105	142.76	7	5203
106	30.01	2	21221
108	70.0	1	13169
114	46.88	1	2705
110	30.0	2	11006
106	70.5	1	594
100	210.0	2	3156
96	96.03	2	12427
114	90.0	11	7994
114	202.76	2	859
96	117.5	2	23266
110	90.0	3	16680
114	255.0	2	22787
105	30.0	1	10470
99	180.0	1	12867
110	488.58	3	16433
109	75.81	2	27217
104	56.04	1	8769
114	84.0	1	11554
110	210.0	2	15048
106	514.74	1	16360
119	212.46	1	14024
115	105.72	1	22058
111	199.64	1	7305
114	69.93	1	2590
114	30.0	2	9048
109	32.5	5	25477
107	50.0	1	1479
97	304.27	2	16963
118	30.0	2	18861
105	75.0	2	1343
114	130.0	7	11996
118	90.0	2	15994
112	100.0	2	10473
112	209.04	1	20579
114	91.08	1	24985
109	180.0	2	11969
109	62.5	2	25323
115	41.12	1	3084
117	30.0	1	4827
100	240.0	2	10092
103	35.0	1	26429
116	228.36	2	14122
112	80.0	2	16146
109	607.54	1	20986
104	90.0	1	6502
115	32.62	1	15357
101	630.0	2	19288
111	272.12	7	12267
115	57.5	7	5585
107	715.92	1	24606
107	57.63	1	20038
116	180.0	1	2718
116	67.5	2	20130
116	85.0	7	925
116	55.0	1	23714
115	80.0	1	7007
107	105.0	2	24514
119	180.0	2	26459
119	96.86	7	27739
112	105.0	1	18378
110	130.0	2	21792
102	162.88	1	19495
112	84.0	1	13597
108	109.42	1	14015
117	60.0	10	2368
96	67.75	1	2137
115	105.0	1	19773
110	60.0	1	18697
107	62.88	1	25246
109	137.67	7	21188
108	135.0	1	2364
108	137.19	1	27318
113	30.03	1	12969
103	120.64	2	13831
112	30.0	1	21030
107	130.0	2	3848
109	63.38	2	13287
114	147.0	1	5213
118	30.75	2	24390
108	55.5	1	7521
101	255.0	1	23581
113	30.0	2	10980
116	171.59	2	26834
115	105.0	1	11843
119	90.0	1	23692
111	30.0	1	12775
117	135.0	1	4221
112	570.42	1	7221
119	30.0	1	5051
118	148.88	1	24611
107	138.0	1	10750
112	108.0	2	10889
112	110.0	3	3216
115	2504.32	1	17611
115	92.5	1	8953
101	195.0	1	21807
99	198.0	1	26374
116	178.23	1	23435
115	110.0	2	25372
103	97.32	1	1008
114	115.13	1	4042
110	82.1	2	25393
100	150.0	1	19683
97	48.0	1	8588
108	60.0	1	12032
110	93.32	2	16549
107	458.61	3	1436
113	90.0	1	9713
101	114.0	1	5578
98	138.0	1	25292
105	30.0	1	25004
102	261.62	2	23006
109	55.0	1	2575
96	258.6	1	10541
116	55.0	1	9324
112	45.0	2	9158
113	30.0	1	13416
102	180.0	1	16734
107	42.5	2	15131
117	30.0	2	16821
112	109.1	1	24740
108	90.0	2	4247
111	30.0	1	5313
98	120.0	2	6926
99	509.85	7	8550
102	30.0	3	11926
115	30.0	1	15357
119	32.12	1	27594
98	30.0	1	17232
98	88.8	1	4205
97	2123.31	1	15963
109	90.0	1	21071
103	42.5	1	26192
111	120.0	7	15994
119	38.0	1	24456
110	240.0	1	5517
104	170.0	1	8397
113	43.75	1	5099
104	127.42	1	3435
112	30.0	1	10045
116	37.5	9	1600
106	46.96	1	9617
100	295.0	1	1387
117	73.14	2	21083
117	40.0	5	26276
110	30.0	1	1811
110	52.19	1	6312
115	180.0	1	14690
115	270.0	2	27605
118	529.9	1	17950
111	37.5	1	17472
111	222.87	2	10959
111	180.0	1	1102
104	185.28	1	22384
118	72.16	1	10823
109	58.66	2	20441
109	405.0	7	14725
104	305.9	1	16734
113	30.0	2	18456
114	90.0	1	20446
114	47.5	1	18192
110	30.0	1	1479
110	30.0	2	16498
106	112.11	1	8369
98	418.83	1	3858
111	65.78	1	6684
111	100.0	7	3305
109	84.03	1	12482
109	69.81	2	6057
104	50.0	1	19900
110	30.0	1	16734
117	30.0	1	18111
117	76.44	2	27084
100	55.0	2	17698
104	74.84	1	18072
109	42.57	2	13283
109	563.8	1	4305
108	67.5	2	13921
109	120.0	1	23435
118	30.0	2	18100
113	100.0	1	18716
117	180.0	1	22427
96	467.61	1	7885
96	186.3	2	1327
111	239.64	7	2718
96	300.0	1	15761
103	195.0	1	27560
118	90.0	3	7098
118	52.5	5	10889
113	455.0	1	26228
117	346.95	1	17446
113	128.9	1	8971
118	285.0	2	1808
110	120.65	1	6403
108	100.0	1	20073
108	46.95	1	25887
103	165.0	1	10743
107	210.0	1	27021
118	601.6	2	5975
114	102.0	2	19255
110	204.0	1	23862
109	90.0	1	2538
114	198.24	1	20490
114	90.0	2	5713
107	100.0	7	14078
117	258.64	2	6864
117	45.0	1	20299
100	96.0	1	23418
114	77.0	1	15502
112	146.65	1	6593
109	80.0	2	16512
108	120.0	1	2423
108	210.0	2	6971
104	80.0	1	113
119	32.44	1	17110
109	30.0	1	27139
104	455.72	1	15242
119	190.38	1	15024
101	168.45	2	23657
110	373.14	2	26820
111	78.6	1	18447
113	30.0	1	12557
96	96.0	2	3884
118	45.0	1	18765
115	75.0	2	10982
115	80.0	7	12190
109	37.5	1	7079
109	36.0	1	19922
99	192.0	1	11014
107	150.0	4	4213
101	155.0	1	5578
99	105.0	7	5606
115	92.5	1	7799
114	230.0	1	9830
96	83.9	1	5197
104	280.65	1	18176
118	285.0	2	27589
105	330.0	1	19301
114	92.0	1	22459
106	121.06	7	10535
114	91.92	1	13359
110	136.98	1	23579
117	53.68	2	1554
99	30.0	2	27541
115	30.21	1	20597
113	80.0	2	26428
105	51.38	2	23545
117	60.0	3	6033
103	80.0	2	15694
107	41.55	3	21960
112	345.57	7	12190
114	30.0	1	12459
114	35.0	1	22754
114	168.0	2	1783
115	63.44	1	27662
109	391.24	1	494
109	30.0	1	10880
114	41.45	1	8224
108	40.0	1	19081
115	72.9	2	9812
118	108.15	2	21753
109	480.0	1	24810
113	180.0	2	19108
119	49.08	1	23692
96	68.1	7	27595
103	205.0	1	16724
110	40.0	3	23518
105	445.74	1	14445
108	170.0	2	845
112	30.0	1	25829
118	55.0	2	9263
102	234.0	2	25601
101	30.0	11	12253
113	310.3	1	16055
111	88.72	1	4006
114	73.9	10	11066
111	60.0	1	3335
113	46.8	1	14241
115	186.3	7	18141
108	69.26	1	11778
106	35.2	1	8721
110	490.0	1	1974
109	162.5	2	12961
98	267.0	1	25247
104	230.0	2	18962
96	240.0	2	23288
118	112.44	2	21903
96	68.72	5	16978
107	127.05	1	1778
96	180.0	1	18182
118	193.14	1	15207
101	60.0	1	24705
97	240.0	3	4890
103	195.0	2	8859
115	56.84	2	11275
119	120.0	2	6450
107	232.5	3	21138
112	30.0	2	20522
114	52.5	7	370
97	433.84	2	1497
101	122.02	1	11688
103	270.0	1	9639
103	55.0	2	25323
109	42.5	1	27162
102	70.32	2	14515
112	281.55	7	11727
114	180.0	2	1783
105	120.0	1	494
116	777.32	2	17036
103	140.0	1	18382
108	33.0	1	19455
104	154.02	2	6500
108	240.0	1	4827
107	70.0	1	22216
111	110.64	9	20039
117	405.0	3	5822
112	30.0	1	18773
108	282.42	2	9563
108	255.0	1	8948
108	77.8	1	18065
113	30.0	6	21634
118	80.0	7	12605
114	315.78	1	26639
108	228.0	2	23529
118	150.67	3	7232
109	714.84	1	6915
104	50.0	2	18962
112	78.48	7	9930
109	35.4	7	5205
109	105.0	1	26215
105	121.17	1	23885
110	191.74	3	8772
106	290.77	1	25378
100	102.0	2	10086
103	516.12	1	20399
111	253.05	2	12010
111	600.42	3	1833
114	57.0	7	11996
117	927.21	2	26422
108	75.0	3	8882
118	155.0	1	6719
111	390.0	1	2896
113	116.32	3	7700
113	60.0	1	153
113	225.0	1	4989
96	1851.3	1	19413
100	92.48	1	12862
111	818.28	1	20180
110	60.0	1	14367
114	109.22	1	18926
110	96.0	1	19669
104	1537.54	7	3277
118	127.7	2	15923
113	390.0	1	16557
104	67.5	1	21378
114	30.0	1	20102
114	66.96	1	19462
109	130.0	1	25985
103	210.0	2	7278
102	168.0	1	25577
103	402.36	7	19289
117	175.0	1	25769
105	105.0	2	5328
106	192.55	7	20091
107	750.0	7	23057
109	285.0	2	19800
101	255.0	2	25372
101	330.0	2	25144
99	129.0	1	564
115	60.0	1	7359
113	140.42	1	17917
113	30.0	1	605
119	147.96	1	25997
116	720.0	1	9771
113	87.12	1	22331
99	240.0	3	14346
99	120.0	2	19052
116	202.04	1	24740
112	176.67	2	24946
101	230.0	1	7933
115	60.0	1	22229
97	250.0	1	25292
118	50.0	1	9668
119	225.0	1	5013
113	174.0	1	1263
110	715.92	1	10935
102	210.0	1	21688
111	698.55	2	19084
102	30.0	3	22481
109	265.92	1	5020
105	518.22	3	13421
110	90.0	1	17851
96	910.7	1	1258
117	56.13	1	2596
104	151.16	2	4709
105	30.0	1	6318
104	192.5	1	8238
113	205.25	2	22704
106	45.36	1	9639
108	39.0	3	25657
114	169.85	1	18405
97	228.0	1	23150
99	170.0	1	6139
118	30.92	3	10284
111	120.0	1	12116
101	30.3	9	9502
104	36.45	1	25061
108	90.72	17	8210
108	66.0	1	27742
103	105.0	1	10960
103	56.88	1	23918
103	135.0	1	3423
119	402.03	1	16417
116	283.47	2	3191
97	210.0	1	26045
110	45.0	1	15570
112	306.96	1	5838
119	139.27	1	14355
119	30.0	1	20837
96	510.0	1	8760
107	120.0	2	918
107	30.0	1	5008
114	41.03	2	25102
111	220.18	1	14024
113	490.0	1	12778
113	30.0	1	17869
104	230.0	3	577
104	85.88	2	5946
110	42.75	1	15245
111	420.0	1	5540
96	325.8	2	8032
113	240.0	1	1140
107	60.0	1	22074
107	110.88	1	15100
100	80.0	1	22045
116	499.74	2	3730
118	241.92	1	26718
101	40.0	2	4750
111	390.0	1	8601
102	117.0	1	20487
97	30.0	2	6183
114	110.0	1	23164
117	199.44	1	27140
117	51.93	7	1630
105	51.0	1	23467
104	66.0	2	11743
111	100.0	1	6960
107	34.0	6	2768
114	30.0	3	26565
113	43.34	2	24615
108	400.0	1	9105
107	372.22	7	25947
108	318.84	2	8808
101	235.32	1	9639
109	72.4	7	6710
101	84.0	1	11552
109	55.86	2	25014
109	204.0	2	2783
105	34.25	3	27477
106	153.94	1	8347
103	60.0	2	4376
105	204.94	3	16268
109	36.0	1	7393
101	138.36	2	4516
118	325.6	2	25350
110	180.0	7	23008
106	93.0	1	25734
106	54.42	1	11857
105	90.0	1	19784
115	142.96	1	23885
104	80.0	1	17341
110	180.0	2	19085
115	168.0	2	10018
96	210.0	2	8218
96	120.0	1	19018
119	201.6	2	26213
113	30.0	7	4
106	61.44	1	27705
111	41.01	1	22026
117	70.0	1	2005
116	60.0	1	14028
108	221.98	1	7438
119	135.0	2	9814
107	655.0	1	26890
109	90.0	1	16289
119	156.24	2	1404
118	55.0	2	10889
109	240.0	1	2920
109	90.0	2	17315
114	30.0	1	22187
114	30.0	2	16498
110	285.0	2	9101
103	120.0	1	1870
115	30.0	1	24843
101	240.0	1	14130
101	45.42	9	13217
97	180.0	1	4938
114	396.03	1	21862
118	60.0	1	25985
100	165.0	1	159
113	198.7	7	25927
113	215.45	1	9431
112	80.0	1	26387
108	450.96	1	24824
99	81.0	1	17014
119	30.02	1	23065
115	30.64	1	23019
112	410.94	1	4896
109	130.0	1	21098
113	45.0	1	7177
118	50.0	2	21072
105	30.0	2	24946
114	513.1	1	3431
108	105.0	1	16085
113	245.42	1	951
107	30.0	1	22975
112	30.0	1	6370
111	207.5	6	22494
117	40.0	3	18598
116	53.8	1	11843
106	97.2	2	4999
116	213.7	2	1566
116	113.55	2	26471
105	179.25	1	1375
96	410.0	1	14200
114	45.97	1	223
96	30.0	5	1673
107	120.43	2	16498
105	57.76	1	23287
105	393.6	2	16407
102	736.83	7	6800
103	300.0	2	10481
116	40.0	1	982
117	633.02	1	16417
114	480.0	1	21602
109	186.0	1	15487
108	612.42	2	6896
108	33.51	1	17307
113	40.0	3	1864
112	44.53	1	17781
107	205.0	1	21862
96	205.0	6	16673
96	82.5	2	103
110	165.0	2	26440
112	149.76	2	11176
109	158.92	3	13470
105	30.0	1	3502
116	30.0	1	26629
112	225.0	2	5214
99	170.0	2	20916
109	135.0	1	3699
108	353.73	1	922
111	50.33	1	6236
101	153.87	1	16744
105	210.0	2	16126
115	155.0	1	26544
106	60.0	1	849
99	210.0	2	26682
112	168.0	1	7722
105	288.0	2	15905
100	315.12	1	18261
105	100.43	1	9639
108	155.0	7	2588
117	60.0	1	16077
115	503.22	2	14447
102	332.5	2	3251
97	60.48	1	5408
97	30.0	2	19003
116	108.12	2	14908
104	30.0	10	5458
111	90.0	1	6710
115	209.46	2	24829
117	152.9	1	18696
106	485.13	2	6563
96	465.57	2	11245
105	240.0	1	10629
109	230.72	1	8197
118	100.0	1	5087
112	42.0	1	10655
112	96.72	2	17418
104	95.0	1	16252
119	33.45	2	23448
104	90.0	7	23428
101	59.62	1	26847
111	78.58	1	19908
111	36.4	2	17258
102	60.0	1	3665
108	204.38	2	12871
106	96.0	3	15800
115	76.5	2	21083
97	230.0	2	5074
111	80.3	2	14573
119	100.0	1	17877
110	86.36	1	1475
116	80.0	1	26629
101	30.0	1	6080
117	30.0	1	24865
118	60.0	2	15923
117	135.0	1	14441
117	175.72	7	17453
109	52.5	1	25348
106	30.0	7	10880
118	252.0	1	23458
111	83.98	2	18694
115	150.0	1	14844
111	155.93	2	15694
110	392.28	1	24985
115	41.23	1	5406
103	152.91	1	1082
102	183.0	2	5662
114	90.0	1	27475
105	90.0	1	15859
96	50.0	1	25499
